0.023438,-0.007812,-0.015625,0.023438,0.031250,-0.015625,0.085938,0.031250,0.046875,0.054688,-0.015625,0.101562,-0.078125,0.070312,0.078125,0.039062,0.023438,0.039062,0.062500,0.023438,0.031250,0.000000,0.015625,0.015625,0.031250,
0.015625,0.007812,-0.023438,0.031250,-0.031250,-0.054688,0.000000,0.078125,0.070312,0.015625,-0.031250,0.054688,-0.039062,0.039062,0.039062,0.031250,0.023438,-0.023438,0.023438,-0.015625,-0.031250,-0.007812,0.031250,0.023438,-0.023438,
0.023438,-0.015625,-0.007812,0.023438,0.023438,-0.023438,0.078125,0.078125,0.078125,0.070312,0.039062,0.109375,-0.054688,0.031250,0.015625,0.031250,0.078125,-0.007812,0.015625,0.062500,0.039062,0.039062,0.039062,0.054688,0.023438,
-0.023438,-0.015625,0.039062,-0.031250,0.023438,0.007812,0.070312,0.039062,0.062500,-0.031250,0.007812,0.039062,-0.093750,0.015625,0.031250,-0.046875,0.007812,0.031250,0.054688,0.046875,-0.023438,0.039062,0.039062,0.031250,0.039062,
-0.015625,-0.015625,0.023438,0.000000,-0.039062,0.000000,0.070312,0.054688,0.031250,0.031250,0.000000,0.070312,-0.039062,0.054688,0.007812,0.015625,0.078125,-0.007812,0.085938,0.046875,0.031250,-0.007812,0.054688,0.054688,-0.015625,
